Timestamp,Date,HttpStatus,HasExcuse,ExcuseType,FileSize,Filename
20150704022617,2015-07-04,200,False,,124849,snapshot_20150704022617.html
20150719124024,2015-07-19,200,False,,124851,snapshot_20150719124024.html
20150801030755,2015-08-01,200,False,,124940,snapshot_20150801030755.html
20150812065550,2015-08-12,200,False,,124940,snapshot_20150812065550.html
20150825002154,2015-08-25,200,False,,141189,snapshot_20150825002154.html
20150905093802,2015-09-05,200,False,,144338,snapshot_20150905093802.html
20150910031938,2015-09-10,200,False,,141183,snapshot_20150910031938.html
20150924123317,2015-09-24,200,False,,144526,snapshot_20150924123317.html
20150926183250,2015-09-26,200,False,,141297,snapshot_20150926183250.html
20151008012025,2015-10-08,200,False,,141301,snapshot_20151008012025.html
20151023025529,2015-10-23,200,False,,141299,snapshot_20151023025529.html
20151108010038,2015-11-08,200,False,,141300,snapshot_20151108010038.html
20151121115300,2015-11-21,200,False,,141397,snapshot_20151121115300.html
20151204145345,2015-12-04,200,False,,141395,snapshot_20151204145345.html
20151217061545,2015-12-17,200,False,,141488,snapshot_20151217061545.html
20160101132948,2016-01-01,200,False,,141481,snapshot_20160101132948.html
20160120163851,2016-01-20,200,False,,141487,snapshot_20160120163851.html
20160205122022,2016-02-05,200,False,,141191,snapshot_20160205122022.html
20160221143714,2016-02-21,200,False,,141655,snapshot_20160221143714.html
20160303043655,2016-03-03,200,False,,141655,snapshot_20160303043655.html
20160315111247,2016-03-15,200,False,,141657,snapshot_20160315111247.html
20160326225656,2016-03-26,200,False,,141750,snapshot_20160326225656.html
20160407220333,2016-04-07,200,False,,141750,snapshot_20160407220333.html
20160421115156,2016-04-21,200,False,,141747,snapshot_20160421115156.html
20160502182249,2016-05-02,200,False,,141671,snapshot_20160502182249.html
20160515025933,2016-05-15,200,False,,141671,snapshot_20160515025933.html
20160529163107,2016-05-29,200,False,,141674,snapshot_20160529163107.html
20160612175150,2016-06-12,200,False,,141748,snapshot_20160612175150.html
20160620083539,2016-06-20,200,False,,146443,snapshot_20160620083539.html
20160626053016,2016-06-26,200,False,,141749,snapshot_20160626053016.html
20160707042609,2016-07-07,200,False,,141746,snapshot_20160707042609.html
20160717135746,2016-07-17,200,False,,141751,snapshot_20160717135746.html
20160728064510,2016-07-28,200,False,,141748,snapshot_20160728064510.html
20160806191453,2016-08-06,200,False,,141840,snapshot_20160806191453.html
20160815004758,2016-08-15,200,False,,141841,snapshot_20160815004758.html
20160823233732,2016-08-23,200,False,,141839,snapshot_20160823233732.html
20160901210852,2016-09-01,200,False,,141838,snapshot_20160901210852.html
20160911235109,2016-09-11,200,False,,141842,snapshot_20160911235109.html
20160913101932,2016-09-13,200,False,,141840,snapshot_20160913101932.html
20160925030310,2016-09-25,200,False,,141839,snapshot_20160925030310.html
20160926090439,2016-09-26,200,False,,141839,snapshot_20160926090439.html
20161010081854,2016-10-10,200,False,,141840,snapshot_20161010081854.html
20161018151904,2016-10-18,200,False,,145019,snapshot_20161018151904.html
20161028001528,2016-10-28,200,False,,141840,snapshot_20161028001528.html
20161220234709,2016-12-20,200,False,,145123,snapshot_20161220234709.html
20161224062914,2016-12-24,200,False,,142135,snapshot_20161224062914.html
20170424095615,2017-04-24,200,False,,144666,snapshot_20170424095615.html
20170502151707,2017-05-02,200,False,,141187,snapshot_20170502151707.html
20170602203152,2017-06-02,200,False,,141181,snapshot_20170602203152.html
20170619130734,2017-06-19,200,False,,141306,snapshot_20170619130734.html
20170625220918,2017-06-25,200,False,,144793,snapshot_20170625220918.html
20170710162149,2017-07-10,200,False,,141684,snapshot_20170710162149.html
20170713103807,2017-07-13,200,False,,141684,snapshot_20170713103807.html
20170812213548,2017-08-12,200,False,,141665,snapshot_20170812213548.html
20170817055939,2017-08-17,200,False,,141665,snapshot_20170817055939.html
20170916164159,2017-09-16,302,False,,141659,snapshot_20170916164159.html
20170919024548,2017-09-19,302,False,,141659,snapshot_20170919024548.html
20171120062833,2017-11-20,302,False,,146622,snapshot_20171120062833.html
20180115200904,2018-01-15,200,False,,146622,snapshot_20180115200904.html
20180213201743,2018-02-13,302,True,MAINTENANCE,146990,snapshot_20180213201743.html
20180220172704,2018-02-20,302,True,MAINTENANCE,146990,snapshot_20180220172704.html
20180220172719,2018-02-20,200,True,MAINTENANCE,146990,snapshot_20180220172719.html
20180310104117,2018-03-10,302,False,,147294,snapshot_20180310104117.html
20180310135044,2018-03-10,200,False,,147294,snapshot_20180310135044.html
20180322110738,2018-03-22,302,False,,147294,snapshot_20180322110738.html
20180328230040,2018-03-28,302,False,,147294,snapshot_20180328230040.html
20180513071009,2018-05-13,200,False,,149166,snapshot_20180513071009.html
20180522133147,2018-05-22,302,False,,149166,snapshot_20180522133147.html
20180523165545,2018-05-23,302,False,,149166,snapshot_20180523165545.html
20180718154210,2018-07-18,302,False,,149245,snapshot_20180718154210.html
20180718154220,2018-07-18,200,False,,149245,snapshot_20180718154220.html
20180724111426,2018-07-24,302,False,,149245,snapshot_20180724111426.html
20180925044108,2018-09-25,302,False,,147528,snapshot_20180925044108.html
20181025212143,2018-10-25,302,False,,147528,snapshot_20181025212143.html
20181025212217,2018-10-25,200,False,,147528,snapshot_20181025212217.html
20181116094619,2018-11-16,302,False,,147532,snapshot_20181116094619.html
20181120174141,2018-11-20,302,False,,147532,snapshot_20181120174141.html
20181120174145,2018-11-20,-,False,,147532,snapshot_20181120174145.html
20181124154004,2018-11-24,302,False,,147532,snapshot_20181124154004.html
20181204033210,2018-12-04,-,False,,149063,snapshot_20181204033210.html
20181220181154,2018-12-20,302,False,,147534,snapshot_20181220181154.html
20181220181157,2018-12-20,-,False,,147534,snapshot_20181220181157.html
20190109230205,2019-01-09,302,False,,149520,snapshot_20190109230205.html
20190109230235,2019-01-09,200,False,,149520,snapshot_20190109230235.html
20190122144756,2019-01-22,302,False,,149594,snapshot_20190122144756.html
20190122144814,2019-01-22,200,False,,149594,snapshot_20190122144814.html
20190125093004,2019-01-25,302,False,,149594,snapshot_20190125093004.html
20190126140557,2019-01-26,302,False,,149594,snapshot_20190126140557.html
20190328170554,2019-03-28,302,False,,152790,snapshot_20190328170554.html
20190504132216,2019-05-04,-,False,,152790,snapshot_20190504132216.html
20190525044138,2019-05-25,200,False,,152790,snapshot_20190525044138.html
20190528213735,2019-05-28,302,False,,152790,snapshot_20190528213735.html
20190717205752,2019-07-17,302,False,,152437,snapshot_20190717205752.html
20190717205754,2019-07-17,200,False,,152437,snapshot_20190717205754.html
20190725210712,2019-07-25,-,False,,152866,snapshot_20190725210712.html
20190728135812,2019-07-28,302,False,,152866,snapshot_20190728135812.html
20190806162429,2019-08-06,302,False,,152866,snapshot_20190806162429.html
20190927100832,2019-09-27,302,False,,152866,snapshot_20190927100832.html
20191013104233,2019-10-13,-,False,,148545,snapshot_20191013104233.html
20191022091325,2019-10-22,302,False,,148545,snapshot_20191022091325.html
20191214153650,2019-12-14,200,False,,148545,snapshot_20191214153650.html
20191221131957,2019-12-21,302,False,,148545,snapshot_20191221131957.html
20191222154247,2019-12-22,302,False,,148545,snapshot_20191222154247.html
20200131180619,2020-01-31,200,False,,151743,snapshot_20200131180619.html
20200220183933,2020-02-20,302,False,,151743,snapshot_20200220183933.html
20200424161705,2020-04-24,-,False,,153915,snapshot_20200424161705.html
20200510201132,2020-05-10,200,False,,153915,snapshot_20200510201132.html
20200521184904,2020-05-21,302,False,,153915,snapshot_20200521184904.html
20200526014247,2020-05-26,-,False,,153915,snapshot_20200526014247.html
20200803145939,2020-08-03,200,False,,149420,snapshot_20200803145939.html
20200811213646,2020-08-11,200,False,,149518,snapshot_20200811213646.html
20201016195038,2020-10-16,200,False,,154758,snapshot_20201016195038.html
20201016225736,2020-10-16,302,False,,154758,snapshot_20201016225736.html
20201029044051,2020-10-29,200,False,,149630,snapshot_20201029044051.html
20201120155736,2020-11-20,200,False,,155750,snapshot_20201120155736.html
20210123135001,2021-01-23,200,False,,149626,snapshot_20210123135001.html
20210325072839,2021-03-25,302,False,,156050,snapshot_20210325072839.html
20210411050225,2021-04-11,200,False,,156050,snapshot_20210411050225.html
20210422165926,2021-04-22,200,False,,152394,snapshot_20210422165926.html
20210428003718,2021-04-28,302,False,,158604,snapshot_20210428003718.html
20210428004243,2021-04-28,302,False,,158604,snapshot_20210428004243.html
20210428005329,2021-04-28,302,False,,158604,snapshot_20210428005329.html
20210428005330,2021-04-28,200,False,,158604,snapshot_20210428005330.html
20210701092643,2021-07-01,302,False,,160128,snapshot_20210701092643.html
20210701092645,2021-07-01,200,False,,160128,snapshot_20210701092645.html
20210718113807,2021-07-18,302,False,,156451,snapshot_20210718113807.html
20210718113813,2021-07-18,200,False,,156451,snapshot_20210718113813.html
20210728003937,2021-07-28,200,False,,152886,snapshot_20210728003937.html
20210730191758,2021-07-30,200,False,,152881,snapshot_20210730191758.html
20210828002820,2021-08-28,302,False,,152881,snapshot_20210828002820.html
20210828012310,2021-08-28,302,False,,152881,snapshot_20210828012310.html
20211019115229,2021-10-19,200,False,,156764,snapshot_20211019115229.html
20211214070053,2021-12-14,302,False,,160055,snapshot_20211214070053.html
20220109004600,2022-01-09,200,False,,160055,snapshot_20220109004600.html
20220119194052,2022-01-19,200,False,,156649,snapshot_20220119194052.html
20220130042427,2022-01-30,302,False,,163023,snapshot_20220130042427.html
20220130042428,2022-01-30,200,False,,163023,snapshot_20220130042428.html
20220130042534,2022-01-30,302,False,,163012,snapshot_20220130042534.html
